Fecha de Venta,ClienteID,Cantidad,Precio Unitario,DescuentoID,Prioridad,Medio de Envío,Segmento,Provincia,ID
2009-07-06,30,6,10.06,11,Medium,Regular Air,Consumer,Quebec,1130
2009-07-06,14,9,65.99,6,Medium,Regular Air,Consumer,Quebec,1131
2009-07-06,37,41,155.99,11,Medium,Regular Air,Consumer,Quebec,1132
2009-07-06,32,23,6.68,2,Not Specified,Regular Air,Small Business,Alberta,1133
2009-07-07,36,25,7.1,9,Low,Regular Air,Home Office,Northwest Territories,1134
2009-07-07,9,47,14.2,10,Critical,Regular Air,Consumer,Nova Scotia,1135
2009-07-07,28,37,71.37,9,Critical,Regular Air,Consumer,Nova Scotia,1136
2009-07-07,21,29,200.99,11,Critical,Express Air,Consumer,Nova Scotia,1137
2009-07-07,8,8,137.48,14,Medium,Delivery Truck,Small Business,Ontario,1138
2009-07-07,4,20,33.89,8,Low,Regular Air,Home Office,Manitoba,1139
2009-07-07,9,12,5.08,14,Low,Regular Air,Home Office,Yukon,1140
2009-07-07,7,13,2.84,9,High,Express Air,Corporate,Alberta,1141
2009-07-08,38,23,5.81,14,Low,Regular Air,Home Office,Nova Scotia,1142
2009-07-09,3,16,30.98,9,Critical,Express Air,Small Business,New Brunswick,1143
2009-07-09,34,5,3.81,4,Not Specified,Regular Air,Corporate,Manitoba,1144
2009-07-09,10,41,4.0,11,Not Specified,Regular Air,Corporate,Manitoba,1145
2009-07-09,16,45,179.99,2,Critical,Express Air,Small Business,Saskachewan,1146
2009-07-09,35,31,525.98,7,Critical,Regular Air,Small Business,Saskachewan,1147
2009-07-09,26,1,5.58,8,Critical,Regular Air,Corporate,Yukon,1148
2009-07-09,33,38,3.98,7,Critical,Regular Air,Corporate,Yukon,1149
2009-07-10,25,38,599.99,6,High,Regular Air,Consumer,New Brunswick,1150
2009-07-10,22,32,2.78,2,High,Regular Air,Consumer,New Brunswick,1151
2009-07-11,5,16,14.2,15,Critical,Express Air,Home Office,Quebec,1152
2009-07-12,35,1,29.89,9,Low,Regular Air,Corporate,British Columbia,1153
2009-07-12,34,5,90.97,6,High,Delivery Truck,Small Business,Ontario,1154
2009-07-12,18,4,20.34,12,High,Regular Air,Small Business,Ontario,1155
2009-07-12,5,43,6.24,11,Low,Regular Air,Small Business,Saskachewan,1156
2009-07-12,26,5,6.68,11,Low,Regular Air,Small Business,Saskachewan,1157
2009-07-12,30,28,260.98,10,Low,Delivery Truck,Small Business,Saskachewan,1158
2009-07-12,30,41,136.98,3,High,Express Air,Home Office,Yukon,1159
2009-07-12,39,31,65.99,6,Not Specified,Regular Air,Home Office,Yukon,1160
2009-07-12,38,35,10.01,9,Not Specified,Express Air,Home Office,Yukon,1161
2009-07-12,9,34,6.3,13,High,Regular Air,Corporate,Alberta,1162
2009-07-12,17,33,205.99,3,High,Express Air,Corporate,Alberta,1163
2009-07-13,37,45,4.48,6,Not Specified,Express Air,Small Business,Northwest Territories,1164
2009-07-13,19,13,4.48,8,Low,Regular Air,Corporate,Yukon,1165
2009-07-13,33,34,7.99,6,Low,Regular Air,Consumer,Alberta,1166
2009-07-13,25,47,125.99,9,Medium,Regular Air,Consumer,Alberta,1167
2009-07-14,19,47,22.01,1,Not Specified,Regular Air,Home Office,Ontario,1168
2009-07-14,32,12,236.97,4,Not Specified,Delivery Truck,Home Office,Ontario,1169
2009-07-14,1,23,165.2,4,Low,Regular Air,Small Business,Yukon,1170
2009-07-14,23,30,6.45,5,Low,Regular Air,Consumer,Alberta,1171
2009-07-15,35,40,4.91,13,High,Regular Air,Corporate,Prince Edward Island,1172
2009-07-15,16,1,3499.99,14,High,Regular Air,Corporate,Prince Edward Island,1173
2009-07-15,25,8,5.84,15,High,Regular Air,Corporate,Prince Edward Island,1174
2009-07-15,18,24,2.88,7,Critical,Regular Air,Corporate,British Columbia,1175
2009-07-15,1,49,15.28,1,High,Regular Air,Corporate,Alberta,1176
2009-07-15,26,3,85.99,14,High,Regular Air,Corporate,Alberta,1177
2009-07-16,23,47,21.66,15,Not Specified,Regular Air,Home Office,Northwest Territories,1178
2009-07-16,30,22,28.48,14,Critical,Regular Air,Small Business,British Columbia,1179
2009-07-16,18,45,65.99,6,Critical,Express Air,Small Business,British Columbia,1180
2009-07-16,4,18,12.99,7,Not Specified,Regular Air,Home Office,Ontario,1181
2009-07-16,39,22,35.44,9,Not Specified,Regular Air,Home Office,Ontario,1182
2009-07-16,15,45,12.98,1,Not Specified,Regular Air,Home Office,Ontario,1183
2009-07-16,3,37,7.37,13,High,Regular Air,Corporate,Ontario,1184
2009-07-16,37,27,24.92,5,High,Regular Air,Corporate,Manitoba,1185
2009-07-17,22,47,30.53,10,Medium,Express Air,Corporate,Ontario,1186
2009-07-17,27,31,1.86,7,Low,Regular Air,Home Office,Quebec,1187
2009-07-17,23,32,5.68,15,Medium,Regular Air,Small Business,Ontario,1188
2009-07-17,11,50,1.76,1,Medium,Regular Air,Home Office,New Brunswick,1189
2009-07-17,8,21,4.91,14,Critical,Regular Air,Consumer,Manitoba,1190
2009-07-17,31,43,28.48,6,Not Specified,Regular Air,Corporate,Saskachewan,1191
2009-07-17,9,42,119.99,10,Medium,Delivery Truck,Consumer,Yukon,1192
2009-07-17,30,9,115.79,8,Medium,Regular Air,Consumer,Yukon,1193
2009-07-17,33,42,1.88,13,Not Specified,Regular Air,Home Office,Yukon,1194
2009-07-17,31,50,5.78,2,Not Specified,Regular Air,Home Office,Yukon,1195
2009-07-20,18,21,6.28,8,Not Specified,Regular Air,Consumer,Saskachewan,1196
2009-07-20,17,45,3.08,15,Not Specified,Regular Air,Consumer,Saskachewan,1197
2009-07-20,29,6,1270.99,15,Not Specified,Regular Air,Consumer,Saskachewan,1198
2009-07-20,17,1,2036.48,4,Not Specified,Delivery Truck,Consumer,Saskachewan,1199
2009-07-20,9,30,7.1,10,Not Specified,Regular Air,Corporate,Alberta,1200
2009-07-20,6,26,125.99,3,Medium,Express Air,Corporate,Alberta,1201
2009-07-20,3,34,6.48,7,Not Specified,Regular Air,Consumer,Alberta,1202
2009-07-20,17,16,17.15,14,Not Specified,Regular Air,Consumer,Alberta,1203
2009-07-21,4,40,30.73,9,Medium,Regular Air,Home Office,British Columbia,1204
2009-07-21,12,12,100.98,2,Low,Regular Air,Home Office,Ontario,1205
2009-07-21,17,50,24.95,8,Not Specified,Regular Air,Small Business,Ontario,1206
2009-07-21,20,31,15.98,3,Not Specified,Regular Air,Small Business,Ontario,1207
2009-07-21,36,23,15.51,6,Not Specified,Regular Air,Corporate,Nova Scotia,1208
2009-07-21,18,24,22.84,6,Not Specified,Regular Air,Small Business,Ontario,1209
2009-07-21,19,25,14.98,7,Not Specified,Express Air,Small Business,Ontario,1210
2009-07-21,6,33,43.98,11,Low,Regular Air,Consumer,Ontario,1211
2009-07-21,26,8,14.28,12,Not Specified,Regular Air,Consumer,Ontario,1212
2009-07-21,17,4,205.99,5,Not Specified,Regular Air,Consumer,Ontario,1213
2009-07-21,25,20,205.99,11,Critical,Regular Air,Consumer,Saskachewan,1214
2009-07-21,8,1,1889.99,15,Not Specified,Regular Air,Home Office,Saskachewan,1215
2009-07-22,18,9,30.56,14,Not Specified,Regular Air,Corporate,Northwest Territories,1216
2009-07-22,26,32,3.89,9,Medium,Express Air,Home Office,Ontario,1217
2009-07-22,13,38,115.99,4,High,Regular Air,Consumer,Manitoba,1218
2009-07-22,17,44,11.97,1,Low,Regular Air,Home Office,Saskachewan,1219
2009-07-22,19,41,6.98,8,Low,Regular Air,Home Office,Saskachewan,1220
2009-07-24,9,20,49.43,15,Low,Regular Air,Corporate,British Columbia,1221
2009-07-24,29,14,15.28,10,Not Specified,Regular Air,Corporate,Newfoundland,1222
2009-07-24,20,1,50.98,5,Low,Express Air,Corporate,Quebec,1223
2009-07-24,38,43,1.88,7,Critical,Regular Air,Home Office,Quebec,1224
2009-07-24,33,31,115.99,14,Low,Regular Air,Corporate,Ontario,1225
2009-07-24,39,33,101.41,9,Not Specified,Express Air,Corporate,Yukon,1226
2009-07-24,6,8,95.99,9,Not Specified,Regular Air,Corporate,Yukon,1227
2009-07-25,14,9,10.89,2,High,Regular Air,Corporate,British Columbia,1228
2009-07-26,26,26,3.57,13,Low,Regular Air,Corporate,British Columbia,1229
2009-07-26,9,48,200.99,9,Low,Regular Air,Corporate,British Columbia,1230
2009-07-26,30,8,195.99,7,Low,Regular Air,Corporate,British Columbia,1231
2009-07-26,13,32,100.98,4,Low,Delivery Truck,Consumer,British Columbia,1232
2009-07-26,33,14,10.14,13,Low,Regular Air,Consumer,British Columbia,1233
2009-07-26,29,10,207.48,9,Not Specified,Regular Air,Corporate,Manitoba,1234
2009-07-26,37,16,4.98,9,Low,Regular Air,Home Office,Ontario,1235
2009-07-26,35,50,7.96,2,Medium,Regular Air,Home Office,Ontario,1236
2009-07-26,32,18,16.74,10,Low,Regular Air,Small Business,Nova Scotia,1237
2009-07-26,27,31,6.45,11,Low,Regular Air,Small Business,Nova Scotia,1238
2009-07-26,6,13,122.99,7,Low,Delivery Truck,Small Business,Quebec,1239
2009-07-26,12,40,500.98,4,High,Delivery Truck,Home Office,Ontario,1240
2009-07-27,7,21,11.97,5,Critical,Regular Air,Corporate,Northwest Territories,1241
2009-07-27,23,15,1.74,7,Not Specified,Regular Air,Small Business,Northwest Territories,1242
2009-07-27,27,31,2.94,13,Medium,Regular Air,Small Business,Nova Scotia,1243
2009-07-27,7,39,12.53,7,Not Specified,Regular Air,Small Business,Ontario,1244
2009-07-27,37,37,5.18,15,Not Specified,Express Air,Small Business,Ontario,1245
2009-07-27,22,24,110.99,2,Not Specified,Express Air,Home Office,Manitoba,1246
2009-07-27,6,39,6.3,12,Low,Regular Air,Corporate,Saskachewan,1247
2009-07-28,35,46,122.99,15,Critical,Delivery Truck,Corporate,Nova Scotia,1248
2009-07-28,25,40,60.97,4,Critical,Express Air,Corporate,Quebec,1249
2009-07-28,37,4,3502.14,8,Critical,Delivery Truck,Corporate,Alberta,1250
2009-07-29,13,25,7.45,14,Critical,Regular Air,Corporate,Manitoba,1251
2009-07-29,26,34,6.48,10,Critical,Regular Air,Corporate,Manitoba,1252
2009-07-29,37,35,5.02,10,Medium,Regular Air,Consumer,Nova Scotia,1253
2009-07-29,33,19,280.98,15,Medium,Delivery Truck,Consumer,Nova Scotia,1254
2009-07-30,15,23,15.99,1,Low,Express Air,Corporate,Ontario,1255
2009-07-30,29,32,46.94,11,Low,Express Air,Corporate,Ontario,1256
2009-07-30,4,7,35.99,7,Not Specified,Regular Air,Home Office,Ontario,1257
2009-07-30,31,35,1.68,15,High,Regular Air,Corporate,Ontario,1258
2009-07-30,36,2,218.75,7,High,Delivery Truck,Corporate,Ontario,1259
2009-07-30,13,8,15.04,8,High,Regular Air,Corporate,Ontario,1260
2009-07-31,38,31,128.24,13,Medium,Regular Air,Corporate,Ontario,1261
2009-07-31,34,33,160.98,7,Medium,Delivery Truck,Corporate,Ontario,1262
2009-07-31,13,23,15.23,5,Critical,Delivery Truck,Corporate,Nova Scotia,1263
2009-07-31,26,5,24.92,4,Low,Regular Air,Consumer,Alberta,1264
2009-07-31,37,8,2.16,6,Low,Regular Air,Consumer,Alberta,1265
2009-07-31,33,35,808.49,1,Low,Delivery Truck,Consumer,Alberta,1266
2009-07-31,3,10,6.48,13,Low,Regular Air,Consumer,Alberta,1267
2009-07-31,30,42,10.98,1,Low,Regular Air,Consumer,Alberta,1268
2009-08-01,8,50,60.98,15,Not Specified,Regular Air,Corporate,British Columbia,1269
2009-08-01,33,24,3.08,9,Not Specified,Regular Air,Corporate,British Columbia,1270
2009-08-01,23,50,10.31,5,Not Specified,Regular Air,Corporate,British Columbia,1271
2009-08-01,3,30,6.37,12,Critical,Regular Air,Corporate,Yukon,1272
2009-08-01,10,26,424.21,10,Low,Delivery Truck,Small Business,Alberta,1273
2009-08-02,19,24,200.97,4,Not Specified,Delivery Truck,Home Office,Northwest Territories,1274
2009-08-02,9,31,6.28,9,Medium,Regular Air,Small Business,Northwest Territories,1275
2009-08-02,7,1,300.98,4,Critical,Delivery Truck,Corporate,Northwest Territories,1276
2009-08-02,19,42,12.97,1,Critical,Regular Air,Home Office,Ontario,1277
2009-08-02,13,20,4.91,9,Critical,Regular Air,Home Office,Ontario,1278
2009-08-02,33,15,16.48,14,Not Specified,Express Air,Corporate,British Columbia,1279
2009-08-02,12,27,3.38,9,Not Specified,Regular Air,Corporate,British Columbia,1280
2009-08-03,25,24,180.98,11,Low,Delivery Truck,Small Business,Saskachewan,1281
2009-08-03,22,6,3.98,2,Medium,Regular Air,Corporate,Saskachewan,1282
2009-08-03,13,24,125.99,7,Medium,Regular Air,Corporate,Saskachewan,1283
2009-08-04,15,43,5.78,3,Not Specified,Regular Air,Consumer,Prince Edward Island,1284
2009-08-04,25,34,80.98,6,Medium,Regular Air,Corporate,Nova Scotia,1285
2009-08-04,33,16,11.35,15,Medium,Regular Air,Corporate,Nova Scotia,1286
2009-08-04,17,44,7.64,10,Not Specified,Regular Air,Consumer,Quebec,1287
2009-08-04,39,42,155.99,1,Critical,Regular Air,Corporate,Ontario,1288
2009-08-04,16,1,3502.14,8,Critical,Delivery Truck,Corporate,Yukon,1289
2009-08-04,11,9,15.73,14,Critical,Regular Air,Corporate,Yukon,1290
2009-08-04,38,37,10.89,8,Critical,Regular Air,Small Business,Alberta,1291
2009-08-05,17,49,1.68,9,Not Specified,Regular Air,Small Business,Northwest Territories,1292
2009-08-05,20,40,125.99,14,Low,Regular Air,Home Office,British Columbia,1293
2009-08-05,21,42,10.48,7,Low,Regular Air,Consumer,British Columbia,1294
2009-08-05,27,44,14.42,12,Medium,Regular Air,Home Office,Ontario,1295
2009-08-05,12,32,5.98,6,Medium,Regular Air,Home Office,Ontario,1296
2009-08-05,38,16,65.99,6,Medium,Regular Air,Home Office,Ontario,1297
2009-08-05,1,26,37.76,7,Medium,Regular Air,Corporate,Ontario,1298
2009-08-05,19,8,64.65,6,Not Specified,Regular Air,Home Office,Yukon,1299
2009-08-05,19,44,400.98,11,Medium,Delivery Truck,Corporate,Yukon,1300
2009-08-06,9,9,6.48,1,Low,Regular Air,Small Business,British Columbia,1301
2009-08-06,17,45,4.13,4,Critical,Regular Air,Small Business,British Columbia,1302
2009-08-06,19,30,4.48,3,Critical,Regular Air,Small Business,British Columbia,1303
2009-08-06,11,31,4.89,4,High,Regular Air,Corporate,Manitoba,1304
2009-08-06,11,12,10.06,3,High,Regular Air,Corporate,Manitoba,1305
2009-08-06,12,46,5.68,14,Low,Express Air,Home Office,Quebec,1306
2009-08-06,37,41,20.48,10,Low,Regular Air,Small Business,Saskachewan,1307
2009-08-06,39,26,1.86,2,Low,Regular Air,Small Business,Saskachewan,1308
2009-08-06,39,38,205.99,7,Low,Regular Air,Small Business,Saskachewan,1309
2009-08-06,7,48,65.99,4,High,Express Air,Small Business,New Brunswick,1310
2009-08-06,7,46,28.99,12,High,Regular Air,Home Office,Alberta,1311
2009-08-07,23,44,14.81,12,Critical,Regular Air,Corporate,Manitoba,1312
2009-08-07,17,48,65.99,3,Not Specified,Regular Air,Small Business,Quebec,1313
2009-08-07,28,13,41.94,6,High,Regular Air,Consumer,British Columbia,1314
2009-08-07,22,22,1.98,1,High,Regular Air,Consumer,British Columbia,1315
2009-08-07,16,26,6.7,5,High,Express Air,Small Business,Alberta,1316
2009-08-08,1,15,95.99,15,High,Regular Air,Corporate,Manitoba,1317
2009-08-09,35,3,5.74,10,High,Regular Air,Corporate,British Columbia,1318
2009-08-09,23,8,30.98,10,Not Specified,Regular Air,Corporate,Ontario,1319
2009-08-09,12,42,20.95,10,Medium,Regular Air,Consumer,Saskachewan,1320
2009-08-09,20,28,4.13,5,Low,Regular Air,Small Business,New Brunswick,1321
2009-08-10,13,35,55.99,8,Low,Regular Air,Home Office,Northwest Territories,1322
2009-08-10,8,19,6.48,1,Critical,Express Air,Consumer,Nova Scotia,1323
2009-08-10,7,35,85.99,8,Critical,Regular Air,Consumer,Nova Scotia,1324
2009-08-10,16,44,296.18,11,Critical,Delivery Truck,Consumer,Manitoba,1325
2009-08-10,5,16,22.38,3,Low,Express Air,Home Office,Ontario,1326
2009-08-10,34,6,5.98,2,Low,Regular Air,Home Office,Ontario,1327
2009-08-10,25,14,5.98,6,Not Specified,Regular Air,Home Office,Saskachewan,1328
2009-08-10,3,32,6.48,14,Low,Regular Air,Corporate,Alberta,1329
2009-08-10,13,7,20.98,11,Low,Delivery Truck,Corporate,Alberta,1330
2009-08-10,4,23,4.98,9,Critical,Regular Air,Consumer,Alberta,1331
2009-08-11,5,31,260.98,5,High,Delivery Truck,Corporate,British Columbia,1332
2009-08-11,37,24,10.52,6,High,Regular Air,Corporate,British Columbia,1333
2009-08-11,21,30,5.98,2,High,Express Air,Corporate,British Columbia,1334
2009-08-11,37,4,4.13,7,High,Regular Air,Consumer,Ontario,1335
2009-08-11,18,5,4.98,4,High,Regular Air,Consumer,Ontario,1336
2009-08-11,30,31,90.97,4,Medium,Delivery Truck,Home Office,Saskachewan,1337
2009-08-11,27,3,37.94,2,Not Specified,Regular Air,Home Office,Alberta,1338
2009-08-12,2,7,58.1,15,High,Regular Air,Corporate,Nunavut,1339
2009-08-12,10,3,80.48,13,High,Regular Air,Corporate,Nunavut,1340
2009-08-12,1,5,120.98,11,High,Delivery Truck,Small Business,British Columbia,1341
2009-08-12,26,1,55.99,7,Medium,Regular Air,Consumer,Ontario,1342
2009-08-12,5,49,12.58,3,Medium,Regular Air,Corporate,British Columbia,1343
2009-08-13,31,15,124.49,2,High,Delivery Truck,Consumer,Saskachewan,1344
2009-08-13,25,10,5.98,10,Medium,Regular Air,Corporate,Saskachewan,1345
2009-08-14,10,48,1.82,15,Critical,Regular Air,Consumer,British Columbia,1346
2009-08-14,5,24,6.28,7,Not Specified,Regular Air,Consumer,Ontario,1347
2009-08-14,19,46,85.99,3,Not Specified,Regular Air,Consumer,Ontario,1348
2009-08-14,28,15,175.99,10,High,Regular Air,Consumer,Nova Scotia,1349
2009-08-14,25,18,8.33,1,High,Regular Air,Small Business,Quebec,1350
2009-08-14,9,38,85.99,10,High,Regular Air,Small Business,Quebec,1351
2009-08-14,22,43,2.08,8,Critical,Regular Air,Home Office,Manitoba,1352
2009-08-14,11,47,107.53,4,Critical,Regular Air,Home Office,Saskachewan,1353
2009-08-14,22,25,16.98,14,Critical,Regular Air,Home Office,Saskachewan,1354
2009-08-14,32,27,115.99,15,Critical,Regular Air,Home Office,Saskachewan,1355
2009-08-14,7,46,70.98,15,Critical,Delivery Truck,Corporate,British Columbia,1356
2009-08-14,3,31,40.99,13,Critical,Regular Air,Corporate,British Columbia,1357
2009-08-14,16,43,4.48,12,Critical,Regular Air,Consumer,Alberta,1358
2009-08-15,2,13,2.61,11,High,Regular Air,Corporate,Northwest Territories,1359
2009-08-15,1,26,7.31,12,High,Regular Air,Corporate,Northwest Territories,1360
2009-08-15,22,50,20.99,10,High,Regular Air,Corporate,Northwest Territories,1361
2009-08-15,3,42,42.98,10,Medium,Express Air,Corporate,British Columbia,1362
2009-08-15,8,43,89.99,9,Medium,Delivery Truck,Corporate,British Columbia,1363
2009-08-15,23,22,20.95,15,Medium,Regular Air,Corporate,British Columbia,1364
2009-08-15,8,5,420.98,11,Critical,Regular Air,Consumer,British Columbia,1365
2009-08-15,37,48,9.48,3,Critical,Regular Air,Home Office,Quebec,1366
2009-08-15,1,34,6.48,5,Not Specified,Regular Air,Corporate,Quebec,1367
2009-08-15,5,37,4.98,7,Critical,Regular Air,Corporate,Saskachewan,1368
2009-08-15,28,21,20.99,3,Critical,Regular Air,Corporate,Saskachewan,1369
2009-08-15,10,30,178.47,12,High,Regular Air,Home Office,British Columbia,1370
2009-08-15,25,17,880.98,12,Low,Delivery Truck,Consumer,Alberta,1371
2009-08-15,29,24,13.4,3,Low,Regular Air,Consumer,Alberta,1372
2009-08-15,5,27,15.99,13,Low,Regular Air,Consumer,Alberta,1373
2009-08-16,18,1,160.98,10,Medium,Delivery Truck,Home Office,Ontario,1374
2009-08-16,30,2,11.58,13,Low,Regular Air,Corporate,Nova Scotia,1375
2009-08-16,21,24,209.37,10,Medium,Regular Air,Home Office,Quebec,1376
2009-08-16,38,39,25.99,14,Not Specified,Express Air,Corporate,British Columbia,1377
2009-08-16,10,17,70.98,7,Critical,Delivery Truck,Corporate,Alberta,1378
2009-08-16,31,18,4.98,2,Critical,Regular Air,Corporate,Alberta,1379
2009-08-17,33,11,4.98,7,Medium,Regular Air,Home Office,Ontario,1380
2009-08-17,16,47,40.99,8,High,Regular Air,Corporate,Ontario,1381
2009-08-18,2,50,15.99,9,Critical,Regular Air,Corporate,Northwest Territories,1382
2009-08-18,14,34,175.99,12,Medium,Regular Air,Home Office,Ontario,1383
2009-08-18,18,5,47.98,3,Critical,Regular Air,Home Office,Manitoba,1384
2009-08-18,4,23,5.18,6,Medium,Regular Air,Home Office,Yukon,1385
2009-08-18,36,7,5.44,2,High,Regular Air,Home Office,British Columbia,1386
2009-08-18,25,41,549.99,1,High,Delivery Truck,Home Office,British Columbia,1387
2009-08-18,3,15,22.01,3,High,Express Air,Home Office,British Columbia,1388
2009-08-18,20,15,34.76,14,High,Regular Air,Home Office,British Columbia,1389
2009-08-19,17,19,54.1,11,Low,Regular Air,Corporate,Saskachewan,1390
2009-08-19,30,29,31.78,6,Not Specified,Regular Air,Home Office,Alberta,1391
2009-08-19,5,11,5.98,13,Not Specified,Regular Air,Home Office,Alberta,1392
2009-08-19,14,43,35.99,3,Not Specified,Express Air,Home Office,Alberta,1393
2009-08-19,7,19,65.99,2,Low,Regular Air,Consumer,Alberta,1394
2009-08-20,20,31,11.5,2,Not Specified,Regular Air,Home Office,Northwest Territories,1395
2009-08-20,12,3,15.7,9,Not Specified,Regular Air,Home Office,Northwest Territories,1396
2009-08-20,33,47,225.02,5,Not Specified,Delivery Truck,Home Office,Northwest Territories,1397
2009-08-21,15,20,209.84,5,High,Regular Air,Corporate,Quebec,1398
2009-08-21,15,33,100.89,2,Critical,Delivery Truck,Small Business,Alberta,1399
2009-08-21,12,43,48.91,4,Critical,Regular Air,Small Business,Alberta,1400
2009-08-21,11,14,2036.48,7,Not Specified,Delivery Truck,Corporate,Alberta,1401
2009-08-21,19,40,4.37,3,High,Regular Air,Small Business,Alberta,1402
2009-08-21,5,8,155.99,13,High,Regular Air,Small Business,Alberta,1403
2009-08-22,28,50,150.89,15,Critical,Delivery Truck,Consumer,Nova Scotia,1404
2009-08-22,11,12,65.99,11,Not Specified,Regular Air,Corporate,Quebec,1405
2009-08-22,32,23,55.48,2,High,Regular Air,Corporate,Ontario,1406
2009-08-22,16,43,73.98,10,Critical,Regular Air,Consumer,New Brunswick,1407
2009-08-22,24,10,5.18,12,Not Specified,Regular Air,Corporate,Manitoba,1408
2009-08-22,11,1,9.68,9,Not Specified,Regular Air,Small Business,Manitoba,1409
